current_time,temperature,usage_cpu1,usage_cpu2,usage_cpu3,usage_cpu4,memory_cpu,memory_gpu,frequency_cpu,frequency_core,loadavg_1,loadavg_5,loadavg_15
210623-09:46:21,25.22,84.66,9.56,75.32,62.82,140.42,980.42,883.85,386.73,1.80,1.38,1.23
210623-09:46:22,44.47,10.82,66.47,59.94,52.81,463.31,506.92,603.37,861.57,0.47,0.93,1.45
210623-09:46:22,63.23,62.96,18.50,55.06,86.89,279.49,972.27,329.17,996.91,1.65,1.34,0.63
210623-09:46:23,9.09,83.10,26.80,54.59,24.82,288.78,290.11,653.30,508.27,0.98,0.12,0.31
210623-09:46:23,67.76,29.63,24.91,99.34,58.78,803.91,577.26,728.56,715.04,0.35,0.62,0.01
210623-09:46:24,40.64,51.20,69.68,50.25,37.01,600.09,830.55,317.86,915.50,1.62,1.78,0.13
210623-09:46:24,25.02,96.18,55.62,24.30,61.08,311.18,76.81,278.84,241.33,0.87,1.90,1.99
210623-09:46:25,15.41,31.93,78.66,73.07,16.56,670.32,259.30,806.35,356.44,1.99,0.43,1.67
210623-09:46:25,55.15,77.83,79.70,35.99,42.04,340.96,691.59,772.65,770.73,0.76,0.82,0.11
210623-09:46:26,59.54,64.08,11.54,19.99,5.95,446.03,753.45,618.92,595.98,0.63,0.00,0.18
210623-09:46:26,57.90,68.89,87.26,43.20,9.03,726.74,685.18,660.66,662.74,0.31,0.10,0.77
210623-09:46:27,22.00,42.84,31.51,94.35,17.16,789.22,653.73,241.63,89.64,0.36,1.57,0.44
210623-09:46:27,6.44,31.89,82.16,20.40,17.51,425.37,491.38,477.40,689.26,0.49,0.49,0.00
210623-09:46:28,15.35,76.00,37.40,94.65,59.76,531.72,948.48,990.73,840.33,1.68,0.93,1.34
210623-09:46:28,46.12,8.93,78.63,94.78,38.78,645.18,615.94,58.11,174.89,1.46,1.57,0.93
210623-09:46:29,9.88,38.13,42.16,25.85,13.67,369.35,887.47,332.71,754.92,1.04,1.59,1.91
210623-09:46:29,6.37,75.54,46.04,25.62,94.65,276.30,938.23,925.83,753.18,0.84,0.85,1.35
210623-09:46:30,41.58,28.45,14.31,91.74,63.18,62.15,880.69,21.88,68.91,1.37,1.48,1.02
210623-09:46:30,49.33,74.22,0.91,40.24,32.94,823.84,12.39,754.65,377.30,1.28,0.19,1.96
210623-09:46:31,14.64,56.98,18.88,21.36,40.25,887.37,202.45,641.98,407.41,0.25,0.16,0.41
210623-09:46:31,23.05,59.69,47.87,50.21,93.40,868.68,237.12,41.87,16.63,0.06,1.62,1.56
210623-09:46:32,14.62,30.53,41.24,76.44,34.58,47.80,720.57,716.59,440.52,1.21,0.97,0.96
210623-09:46:32,24.95,29.97,22.16,86.24,78.66,537.30,90.95,724.33,331.67,0.80,1.97,1.50
210623-09:46:33,51.62,30.33,71.98,10.74,85.97,45.40,664.38,457.90,214.81,0.64,0.97,0.44
210623-09:46:33,68.22,70.70,59.07,32.11,97.49,266.19,153.83,969.40,464.76,1.21,0.04,1.35
210623-09:46:34,42.63,66.41,2.81,10.63,58.83,769.95,224.41,598.56,997.23,0.25,1.51,0.28
210623-09:46:34,21.90,52.59,93.76,42.61,9.41,962.65,527.39,1.82,212.08,0.94,1.07,0.61
210623-09:46:35,30.11,19.16,19.10,83.65,43.91,51.85,401.87,729.47,851.11,1.33,1.90,0.90
210623-09:46:35,39.29,45.53,67.93,66.30,92.84,155.90,564.32,67.02,531.41,1.45,0.27,0.92
210623-09:46:36,6.48,41.83,2.73,22.27,78.38,874.81,167.84,944.76,647.47,1.12,0.71,0.58
210623-09:46:36,37.75,45.39,69.06,9.34,8.16,862.65,215.09,131.52,866.78,0.11,1.69,0.96
210623-09:46:37,35.35,37.26,46.27,78.87,98.24,947.36,800.48,832.51,730.05,0.68,0.81,1.99
210623-09:46:37,59.04,5.98,69.88,17.51,47.73,100.68,594.56,321.03,692.40,1.50,0.85,0.35
210623-09:46:38,55.52,9.37,36.66,65.30,54.82,753.25,631.04,178.68,598.65,0.01,0.26,1.40
210623-09:46:38,23.99,38.42,60.95,97.84,64.79,681.27,303.90,541.32,777.21,1.62,0.36,0.96
210623-09:46:39,17.36,1.44,98.06,72.43,32.75,939.05,107.43,718.53,172.37,0.97,1.29,1.88
210623-09:46:39,21.47,87.41,36.87,9.67,25.59,308.37,25.18,122.40,729.84,0.18,0.09,0.54
210623-09:46:40,38.17,87.72,44.59,14.86,13.66,354.27,870.21,73.39,531.09,1.16,1.86,0.64
210623-09:46:40,37.92,90.51,35.83,3.93,30.32,203.57,749.79,816.83,723.09,0.69,0.13,0.85
210623-09:46:41,41.78,17.65,96.82,56.96,23.41,397.23,997.11,948.80,378.10,0.79,1.50,1.46
210623-09:46:41,52.99,54.33,47.16,47.43,15.28,138.74,736.58,599.08,10.46,0.76,1.99,1.82
210623-09:46:42,14.31,85.84,1.02,2.87,51.56,943.31,549.48,817.62,992.58,0.87,1.29,1.40
210623-09:46:42,33.06,30.61,21.21,85.41,7.88,527.43,755.50,409.83,145.76,1.92,1.03,1.19
210623-09:46:43,19.80,59.59,7.43,53.38,86.56,371.81,599.90,146.69,488.84,0.02,1.23,0.15
210623-09:46:43,5.30,6.07,65.13,1.60,5.60,842.76,551.38,403.20,605.13,1.83,0.24,0.59
210623-09:46:44,19.89,51.07,89.43,60.46,44.35,347.45,620.19,465.98,759.09,1.62,0.42,1.25
210623-09:46:44,35.19,53.19,22.50,66.06,48.38,797.87,200.09,487.15,966.78,0.63,1.31,1.71
210623-09:46:45,45.74,88.72,48.78,43.22,62.98,834.50,106.52,132.52,528.94,1.32,1.79,0.81
210623-09:46:45,26.88,2.60,53.24,3.87,31.88,704.47,421.40,130.01,222.15,0.42,1.05,1.17
210623-09:46:46,57.41,14.85,2.33,55.08,95.39,102.83,426.74,307.02,643.93,0.37,1.54,1.09
210623-09:46:46,23.83,75.65,32.33,19.94,53.83,472.88,504.84,391.03,151.98,0.65,0.00,1.19
210623-09:46:47,0.63,84.33,57.28,4.84,16.74,542.56,171.01,628.39,418.32,0.24,1.27,0.22
210623-09:46:47,22.19,99.91,78.59,40.91,93.64,420.60,452.20,459.34,607.11,1.70,1.67,1.36
210623-09:46:48,67.51,46.48,24.97,3.34,83.50,547.02,223.73,688.41,864.48,1.36,1.87,1.06
210623-09:46:48,60.83,85.02,20.77,7.76,40.50,595.27,489.81,973.90,915.05,0.08,1.73,0.52
210623-09:46:49,23.95,25.14,2.52,42.14,37.75,570.00,334.51,497.41,83.03,0.08,1.90,1.16
210623-09:46:49,29.34,95.81,43.31,81.08,73.02,357.88,482.37,987.69,197.69,1.81,0.24,0.84
210623-09:46:50,39.75,1.67,10.90,0.31,54.95,436.52,519.96,309.17,786.36,1.93,0.89,1.93
210623-09:46:50,39.43,84.98,56.92,24.55,95.87,11.09,995.33,333.23,303.59,1.13,1.45,0.14
210623-09:46:51,54.62,40.04,94.77,69.18,35.85,33.13,814.06,272.98,887.35,1.17,1.68,0.32
210623-09:46:51,54.60,47.30,18.84,68.24,29.80,365.07,224.17,37.52,176.49,1.67,0.39,0.01
210623-09:46:52,47.35,57.62,83.66,39.33,25.43,491.11,998.13,347.58,701.08,1.83,0.16,1.61
210623-09:46:52,69.10,55.20,85.70,67.66,76.60,92.56,826.42,703.40,384.07,1.43,1.78,1.68
210623-09:46:53,19.66,72.14,97.45,40.53,20.75,653.84,756.55,4.01,387.64,0.64,0.30,0.43
210623-09:46:53,38.26,47.93,55.18,81.03,77.04,887.02,933.40,132.87,340.73,1.27,1.44,1.38
210623-09:46:54,25.32,8.57,85.44,72.37,3.21,994.40,937.50,288.44,579.58,1.74,0.29,0.93
210623-09:46:54,58.24,31.84,72.40,29.94,88.44,635.14,573.30,38.13,472.89,1.68,0.31,1.41
210623-09:46:55,36.30,21.83,9.74,31.17,38.27,885.43,202.90,376.20,933.10,1.93,0.78,1.83
210623-09:46:55,55.72,75.34,15.68,92.88,32.55,791.73,583.46,905.25,78.66,1.80,0.10,0.10
210623-09:46:56,57.68,39.74,55.05,65.39,91.35,847.36,867.45,561.11,122.13,1.12,1.17,0.90
210623-09:46:56,9.15,63.56,27.65,37.95,0.52,240.78,293.88,208.13,511.65,0.19,1.02,1.15
210623-09:46:57,42.00,56.16,94.65,71.92,64.60,379.46,706.32,456.99,573.15,1.66,0.09,1.15
210623-09:46:57,18.32,66.79,41.29,21.21,3.11,15.43,545.35,554.09,37.84,1.56,1.26,1.39
210623-09:46:58,42.07,33.10,76.23,11.22,3.75,753.16,163.23,704.53,289.80,1.17,0.46,0.33
210623-09:46:58,49.35,61.60,3.51,36.99,57.84,601.18,533.87,396.74,504.39,1.83,0.61,0.74
210623-09:46:59,17.55,84.71,81.85,93.77,50.41,641.80,231.47,361.94,753.18,1.62,0.78,1.40
210623-09:46:59,2.69,75.37,11.03,7.78,12.63,933.31,797.54,142.27,138.76,0.56,1.91,0.14
210623-09:47:00,40.17,78.31,64.20,2.86,42.40,724.33,138.53,43.28,326.31,0.33,0.90,0.52
210623-09:47:00,10.74,9.83,60.20,27.04,1.64,549.27,809.92,799.18,582.90,0.84,0.80,0.58
210623-09:47:01,42.97,3.67,46.19,4.25,61.21,358.12,317.12,769.50,460.98,1.29,0.59,0.15
210623-09:47:01,1.86,39.08,36.87,10.32,95.06,446.60,303.67,871.70,274.53,0.34,1.40,0.91
210623-09:47:02,25.41,92.19,6.98,33.21,13.15,596.31,156.60,406.37,308.01,0.98,1.36,1.43
210623-09:47:02,4.06,43.61,87.86,50.38,36.62,470.81,57.22,773.32,480.82,1.87,0.19,0.73
210623-09:47:03,36.13,26.20,1.77,22.14,37.19,709.53,274.93,539.81,495.42,1.66,1.74,1.50
210623-09:47:03,39.55,20.30,16.24,65.19,8.19,10.08,1.42,848.05,113.26,1.59,1.19,1.24
210623-09:47:04,23.81,0.92,14.14,13.22,91.42,64.29,192.18,468.36,962.65,1.81,1.98,0.30
210623-09:47:04,37.69,84.52,87.05,83.29,23.31,149.64,618.68,597.35,283.96,0.80,1.08,1.49
210623-09:47:05,52.57,66.41,60.46,24.98,34.78,268.28,854.38,849.01,118.04,0.33,0.09,0.12
210623-09:47:05,34.31,59.94,16.39,77.56,98.27,433.91,69.79,858.59,387.45,0.87,1.16,1.50
210623-09:47:06,21.83,55.05,90.83,55.28,14.40,480.80,170.29,216.35,292.44,0.63,0.83,0.25
210623-09:47:06,14.93,0.73,28.27,79.18,83.88,714.59,852.22,957.24,839.12,1.63,1.62,0.36
210623-09:47:07,2.03,88.83,22.45,61.51,26.58,51.76,143.22,637.56,345.39,1.07,0.81,0.39
210623-09:47:07,62.97,17.39,70.67,83.31,80.66,908.44,54.30,532.51,489.79,0.79,1.16,0.54
210623-09:47:08,3.11,44.47,27.78,94.09,92.17,121.60,22.08,23.52,288.26,0.09,0.84,1.32
210623-09:47:08,53.59,26.80,82.25,88.33,6.19,577.93,987.69,478.62,199.10,1.96,1.67,1.51
210623-09:47:09,8.61,0.77,31.47,98.83,82.75,570.53,120.37,292.82,251.67,1.31,0.35,1.82
210623-09:47:09,32.54,8.02,31.23,75.71,41.47,543.88,406.06,227.94,456.07,0.60,0.92,1.83
210623-09:47:10,27.22,79.90,27.01,31.42,99.14,732.37,127.83,181.54,882.67,0.45,0.36,1.40
210623-09:47:10,25.24,77.31,71.57,52.01,70.44,545.83,602.69,922.98,881.89,0.48,0.43,0.41
210623-09:47:11,15.83,70.83,82.34,95.07,45.98,953.60,827.61,174.05,758.26,1.70,1.92,1.13
210623-09:47:11,55.31,75.48,69.17,78.54,93.87,763.88,405.70,432.99,260.55,0.60,0.42,1.00
210623-09:47:12,20.42,84.32,4.05,9.45,40.47,733.66,416.44,728.07,161.06,1.29,1.76,1.27
210623-09:47:12,63.52,99.62,14.49,0.75,15.99,311.07,15.41,57.13,257.92,0.07,1.47,1.36
210623-09:47:13,33.76,54.75,69.21,31.97,51.92,605.08,330.85,34.31,748.74,1.41,0.49,0.37
210623-09:47:13,66.42,44.88,7.08,59.78,33.45,762.12,567.48,988.64,319.98,0.33,0.27,1.82
210623-09:47:14,12.51,88.84,82.46,71.56,79.31,319.72,266.65,426.13,914.72,1.77,0.53,1.95
210623-09:47:14,55.74,5.70,9.27,60.67,95.35,871.03,564.83,72.75,881.80,0.79,0.73,0.18
210623-09:47:15,66.10,91.02,59.40,25.73,56.39,173.70,376.57,455.85,583.71,1.47,0.17,1.56
210623-09:47:15,0.51,74.19,38.26,95.93,93.79,160.95,913.12,617.56,472.91,0.55,1.80,1.56
210623-09:47:16,38.88,20.27,19.60,48.31,96.00,802.26,157.75,327.78,629.19,0.58,1.30,1.32
210623-09:47:16,7.15,15.59,39.39,93.23,95.34,473.52,52.66,484.58,356.79,0.79,1.61,0.23
210623-09:47:17,61.35,7.39,57.95,21.82,48.65,70.18,650.15,534.60,507.70,0.34,0.74,0.34
210623-09:47:17,60.32,13.79,94.21,19.49,75.49,672.23,842.09,372.76,492.40,0.56,1.79,1.68
210623-09:47:18,23.58,15.89,67.39,24.64,3.96,702.54,873.19,893.46,426.76,1.69,0.17,0.80
210623-09:47:18,51.77,5.47,46.14,80.68,77.31,233.83,529.55,755.69,91.93,0.37,1.51,1.05
210623-09:47:19,3.49,55.53,45.71,60.23,53.07,456.14,188.92,529.00,90.78,0.57,0.20,1.67
210623-09:47:19,14.18,43.25,11.60,28.05,74.34,837.22,302.97,322.51,389.80,0.07,1.48,1.47
210623-09:47:20,1.90,93.66,38.34,73.87,32.03,367.78,850.50,355.45,828.55,1.16,0.69,1.45
210623-09:47:20,40.98,53.42,68.64,64.56,50.79,138.72,545.62,872.72,150.69,1.16,1.28,1.14
210623-09:47:21,19.12,60.43,5.59,98.21,87.42,558.68,871.81,579.70,303.51,0.75,0.31,1.72
210623-09:47:21,11.46,98.75,91.72,49.46,15.47,335.68,475.41,961.62,516.30,0.23,1.28,1.65
210623-09:47:22,55.31,82.36,24.91,63.66,45.57,39.74,523.97,975.39,668.78,1.73,1.33,0.24
210623-09:47:22,61.01,50.22,58.38,73.90,39.74,646.82,365.60,229.64,722.73,1.26,1.55,0.40
210623-09:47:23,55.96,31.89,20.52,43.97,25.31,252.11,268.46,566.96,812.44,0.76,0.50,0.99
210623-09:47:23,47.36,43.23,59.88,42.80,82.82,126.52,741.75,514.21,779.13,1.21,1.41,0.37
210623-09:47:24,13.97,33.42,54.76,33.79,30.22,442.36,399.29,202.59,358.33,0.13,0.75,0.47
210623-09:47:24,34.03,30.23,74.73,17.43,92.51,704.35,463.95,704.44,969.89,0.38,0.91,0.87
210623-09:47:25,13.13,70.48,22.05,18.86,63.53,496.14,76.47,947.53,361.77,0.46,0.87,0.08
210623-09:47:25,28.17,58.90,12.67,62.90,75.02,866.01,84.28,103.87,162.20,1.69,0.17,1.45
210623-09:47:26,47.52,82.44,10.19,19.78,20.94,273.43,145.79,360.76,835.65,0.23,0.79,1.20
210623-09:47:26,9.15,84.78,54.45,75.94,43.41,343.96,238.10,678.53,369.72,1.63,1.37,0.60
210623-09:47:27,50.57,38.48,53.05,95.26,30.68,31.23,341.78,733.91,930.24,0.66,0.28,1.02
210623-09:47:27,46.23,62.91,51.37,36.72,36.45,623.80,260.60,354.72,669.52,1.29,1.00,0.26
210623-09:47:28,42.71,44.36,52.22,81.68,71.51,896.79,307.70,365.93,539.42,0.50,1.60,0.06
210623-09:47:28,38.98,11.73,49.92,24.63,25.83,726.37,661.20,11.45,669.06,1.49,0.04,1.30
210623-09:47:29,19.80,37.52,5.42,36.07,2.42,477.20,153.54,616.58,713.50,0.68,1.75,0.13
210623-09:47:29,14.91,7.10,64.88,68.70,10.68,435.57,744.27,24.89,143.61,0.92,1.32,0.99
210623-09:47:30,12.96,83.45,14.30,56.53,46.38,935.92,180.48,937.12,797.94,0.83,0.74,1.34
210623-09:47:30,18.16,28.76,5.92,84.31,5.79,886.72,942.05,345.88,471.84,1.05,0.46,1.99
210623-09:47:31,14.79,81.01,33.40,76.84,58.49,347.98,820.96,318.24,565.92,1.00,0.95,0.24
210623-09:47:31,54.47,71.32,33.85,81.01,20.45,701.60,798.77,965.69,800.55,1.59,1.96,0.51
210623-09:47:32,24.56,78.87,85.68,72.51,28.72,109.92,666.75,267.51,685.26,0.32,1.13,0.77
210623-09:47:32,50.84,98.65,7.96,6.14,56.10,791.73,93.50,643.43,863.02,0.11,0.19,0.05
210623-09:47:33,48.70,0.85,59.36,5.03,83.84,303.47,523.41,935.32,755.24,1.46,1.10,1.42
210623-09:47:33,57.46,9.24,59.80,92.37,57.31,772.63,624.15,740.86,169.61,1.90,1.62,1.45
210623-09:47:34,34.83,43.34,43.19,43.65,52.91,409.52,593.07,16.47,628.00,1.13,0.68,0.83
210623-09:47:34,41.92,55.60,11.68,13.46,59.94,717.72,547.45,40.26,782.86,0.76,1.00,0.56
210623-09:47:35,54.57,40.81,90.98,26.00,76.10,874.18,910.19,246.01,498.86,1.93,1.14,0.99
210623-09:47:35,24.44,28.84,93.93,39.97,39.07,327.74,918.87,429.67,202.38,1.77,1.94,0.61
210623-09:47:36,47.88,79.53,63.28,85.67,35.80,607.96,838.86,996.30,704.59,1.58,1.19,0.95
210623-09:47:36,28.17,22.85,49.42,57.88,6.91,951.83,598.13,147.04,158.05,0.63,0.88,0.49
210623-09:47:37,64.55,17.38,14.63,21.75,60.32,383.70,377.63,729.46,681.13,1.84,0.30,1.04
210623-09:47:37,7.30,95.20,61.58,1.34,20.74,521.13,271.56,444.23,712.77,1.92,1.90,1.49
210623-09:47:38,48.58,32.39,62.52,29.87,68.73,872.45,724.39,434.02,265.95,0.48,0.61,1.74
210623-09:47:38,57.67,83.47,91.51,3.91,67.03,537.32,608.96,214.26,779.84,1.71,1.19,0.23
210623-09:47:39,35.23,38.55,9.15,53.85,28.11,291.60,464.21,333.72,89.45,0.79,0.26,0.29
210623-09:47:39,55.20,73.09,41.66,97.18,70.69,919.75,680.13,157.94,653.19,0.30,0.83,1.73
210623-09:47:40,15.79,88.65,96.42,49.87,89.06,561.29,650.33,939.11,421.66,0.41,0.87,0.35
210623-09:47:40,7.69,69.99,69.09,13.82,91.84,426.49,352.78,341.73,737.60,1.14,0.06,0.82
210623-09:47:41,44.22,2.48,92.23,80.83,77.23,787.03,409.22,760.95,303.75,0.51,0.06,1.07
210623-09:47:41,41.84,86.84,31.69,14.37,36.99,368.23,497.83,309.85,225.02,0.79,0.58,1.12
210623-09:47:42,61.74,0.69,42.36,72.31,53.44,9.64,364.65,525.02,410.69,0.84,0.37,0.16
210623-09:47:42,64.95,38.38,2.72,29.85,90.91,509.38,533.18,957.80,545.82,1.70,1.27,0.14
210623-09:47:43,43.18,5.42,29.24,9.94,19.72,924.97,641.00,81.39,96.97,0.46,0.44,1.91
210623-09:47:43,51.81,91.37,30.52,69.70,65.23,763.07,286.68,782.57,622.33,1.22,0.77,0.15
210623-09:47:44,59.61,36.87,79.46,44.46,92.32,331.18,672.56,209.40,435.68,1.72,1.95,0.16
210623-09:47:44,67.98,21.46,68.38,48.09,91.34,115.33,781.43,169.86,788.39,0.06,0.58,1.25
210623-09:47:45,58.74,71.37,48.54,25.21,57.88,230.14,736.65,137.09,871.85,0.15,0.91,1.29
210623-09:47:45,14.12,27.73,50.40,48.67,21.01,565.30,913.13,572.61,67.02,1.71,0.69,0.85
210623-09:47:46,46.41,68.56,90.43,52.09,64.52,91.43,913.23,575.07,927.97,1.03,0.81,0.13
210623-09:47:46,45.54,16.51,94.47,0.81,93.02,278.75,10.20,715.54,788.94,0.75,1.34,0.16
210623-09:47:47,34.58,23.04,36.35,1.01,89.80,940.99,293.81,754.25,174.31,1.28,0.66,0.89
210623-09:47:47,54.73,64.02,27.46,2.08,0.54,948.53,397.73,0.88,551.55,0.66,0.09,0.98
210623-09:47:48,11.51,24.18,44.63,95.08,43.98,769.25,899.98,58.47,964.76,1.42,0.72,1.19
210623-09:47:48,43.69,23.99,50.67,45.86,87.40,669.53,419.90,708.56,536.75,0.53,0.42,0.54
210623-09:47:49,6.82,98.53,64.13,24.15,90.08,999.71,927.64,924.85,756.83,1.26,0.38,0.19
210623-09:47:49,21.60,44.97,31.04,16.33,24.22,182.49,262.63,422.45,137.91,0.97,0.21,1.04
210623-09:47:50,54.86,10.40,84.53,59.16,39.12,370.14,581.78,155.84,411.65,1.98,1.45,1.61
210623-09:47:50,34.26,58.01,85.55,61.14,68.72,648.46,834.18,239.06,402.22,0.56,1.17,0.24
210623-09:47:51,10.01,44.54,90.92,90.31,42.71,67.00,911.28,144.44,382.59,0.50,1.66,1.76
210623-09:47:51,11.64,96.58,35.54,59.67,34.84,590.35,493.42,477.97,711.41,1.79,1.71,0.55
210623-09:47:52,20.20,63.79,0.60,92.24,39.37,152.45,210.13,215.11,593.86,0.23,0.46,0.31
210623-09:47:52,55.91,34.47,2.99,76.10,38.01,264.46,284.83,506.20,427.38,0.62,1.29,0.06
210623-09:47:53,69.27,17.90,46.42,35.70,47.54,106.09,806.33,600.60,222.87,0.34,1.21,0.03
210623-09:47:53,30.44,24.09,60.36,1.17,88.25,508.68,352.13,684.15,302.42,0.39,0.02,1.17
210623-09:47:54,38.25,6.93,83.28,65.20,5.13,299.16,194.82,0.07,271.10,1.33,0.83,0.34
210623-09:47:54,27.81,66.34,37.53,50.30,17.69,277.58,565.02,991.25,603.76,0.42,0.79,1.37
210623-09:47:55,32.91,59.94,28.08,7.02,16.54,981.04,440.71,901.51,773.32,0.09,0.11,0.64
210623-09:47:55,34.41,20.33,72.72,59.15,19.79,697.39,797.16,133.89,743.09,0.07,0.30,1.80
210623-09:47:56,19.38,99.70,86.92,43.30,59.59,317.85,66.30,909.83,46.68,0.56,0.69,0.66
210623-09:47:56,34.09,53.18,34.35,81.45,26.99,866.00,916.08,338.64,645.44,1.66,1.69,0.77
210623-09:47:57,34.61,5.70,85.84,37.57,76.77,794.33,892.81,10.22,860.16,0.58,0.21,0.53
210623-09:47:57,57.16,71.05,31.91,96.52,9.75,375.45,274.40,628.28,209.51,0.62,1.94,1.05
210623-09:47:58,19.14,93.98,54.68,39.31,52.90,487.60,182.24,215.93,11.74,1.74,1.72,1.17
210623-09:47:58,66.00,86.01,42.65,54.37,33.82,18.74,728.47,980.14,712.00,1.18,1.53,1.21
210623-09:47:59,42.88,67.43,81.33,27.38,51.58,130.56,686.53,265.65,499.61,0.73,0.62,0.29
210623-09:47:59,39.68,68.90,26.38,6.89,77.65,888.04,137.98,187.76,684.26,0.01,0.39,1.91
210623-09:48:00,26.32,56.45,69.70,6.50,23.14,687.75,72.98,989.26,283.82,0.17,1.32,1.71
210623-09:48:00,0.04,58.52,39.78,26.51,7.12,641.11,137.60,77.52,777.64,1.64,1.68,0.53
210623-09:48:01,18.44,39.51,23.46,3.98,12.38,296.74,692.07,402.70,412.56,0.99,1.19,1.73
210623-09:48:01,44.96,47.19,59.26,0.66,89.56,752.26,129.99,417.16,752.31,1.39,0.44,0.89
210623-09:48:02,1.98,66.02,6.41,19.78,2.71,116.47,850.07,324.47,931.46,0.83,1.96,1.52
210623-09:48:02,3.64,2.54,83.70,3.41,7.36,517.39,616.23,387.69,77.61,0.21,1.09,1.17
210623-09:48:03,56.72,29.61,46.03,37.64,49.18,605.58,543.41,969.41,361.02,1.35,1.48,1.28
210623-09:48:03,43.29,19.31,87.84,60.41,53.27,550.20,814.72,254.98,246.20,1.28,1.56,0.47
210623-09:48:04,25.37,21.81,21.39,7.61,30.25,67.16,898.51,789.66,782.86,0.00,1.33,0.73
210623-09:48:04,27.11,45.06,47.36,72.72,50.48,320.28,719.77,582.21,589.23,1.61,1.25,0.52
210623-09:48:05,60.57,73.45,89.62,61.95,71.59,778.67,426.78,974.61,476.93,1.89,1.17,1.80
210623-09:48:05,10.57,17.16,43.04,23.75,16.66,725.65,410.69,5.39,440.43,1.52,1.69,1.81
210623-09:48:06,19.40,46.51,23.52,6.50,73.83,634.90,600.44,192.35,679.99,1.37,0.12,0.17
210623-09:48:06,17.02,24.06,19.00,14.14,32.94,525.72,834.35,345.46,935.21,0.83,1.67,1.52
210623-09:48:07,46.75,47.68,81.51,25.13,41.96,442.65,655.76,859.53,688.43,0.84,1.68,0.74
210623-09:48:07,34.37,49.00,45.44,10.85,31.85,554.37,193.52,732.69,512.50,1.17,0.92,0.11
210623-09:48:08,33.13,20.58,24.19,83.71,41.82,965.33,208.42,402.07,942.82,0.81,0.66,1.90
210623-09:48:08,1.76,99.04,64.91,74.65,31.67,917.51,580.57,782.59,647.56,1.62,0.60,1.54
210623-09:48:09,59.79,47.95,70.48,66.02,38.95,449.21,250.66,274.69,166.53,0.97,0.79,0.06
210623-09:48:09,22.03,33.60,28.84,62.33,57.80,563.67,714.49,979.37,191.36,0.17,1.35,1.15
210623-09:48:10,9.53,49.91,12.50,46.15,86.43,647.43,220.95,555.65,823.72,1.81,1.82,0.94
210623-09:48:10,34.97,30.82,67.30,19.35,33.19,630.42,507.41,834.76,271.38,0.80,1.63,0.42
210623-09:48:11,15.84,83.23,85.72,54.86,69.56,683.23,967.19,955.36,730.39,0.04,1.43,0.78
210623-09:48:11,69.63,41.40,36.43,92.30,13.13,764.98,963.74,395.25,671.73,0.94,0.40,0.18
210623-09:48:12,62.61,80.66,68.87,91.63,94.75,973.38,353.16,594.85,577.41,1.36,1.31,1.58
210623-09:48:12,64.54,14.03,24.90,17.81,59.75,17.99,333.28,823.95,586.11,0.93,0.37,1.32
210623-09:48:13,21.24,96.29,33.38,87.98,20.41,593.70,768.11,79.23,823.45,0.17,0.68,1.29
210623-09:48:13,43.68,79.87,98.15,8.46,92.76,593.12,690.46,780.48,206.99,0.49,1.49,0.39
210623-09:48:14,17.77,62.04,30.40,37.22,23.15,576.11,9.60,83.03,276.96,1.86,1.13,0.95
210623-09:48:14,41.90,58.18,43.87,59.63,61.64,524.15,854.61,590.23,729.14,1.14,0.64,1.57
210623-09:48:15,66.89,48.39,78.96,64.05,2.53,21.73,474.70,10.47,341.25,1.47,0.45,0.06
210623-09:48:15,7.51,80.49,98.41,57.40,24.76,732.67,394.35,324.17,888.81,0.62,0.08,1.46
210623-09:48:16,15.51,1.89,2.80,86.03,44.90,428.35,724.59,678.60,922.62,0.16,1.80,1.02
210623-09:48:16,49.71,9.33,30.50,57.46,65.44,245.48,813.97,777.77,184.81,1.70,0.75,1.48
210623-09:48:17,26.01,36.54,88.77,90.89,6.86,917.51,186.74,805.57,643.58,1.04,1.98,0.71
210623-09:48:17,18.00,20.61,90.49,34.26,22.94,294.29,963.72,816.86,303.34,1.29,0.19,1.87
210623-09:48:18,17.82,51.45,46.83,44.85,54.86,444.88,268.78,376.94,255.73,1.50,1.81,1.07
210623-09:48:18,29.11,7.97,79.08,69.77,71.42,440.02,166.49,881.80,635.66,1.56,0.02,1.14
210623-09:48:19,4.28,96.44,53.18,71.40,58.67,274.10,438.61,856.31,585.31,0.93,1.04,0.06
210623-09:48:19,17.18,8.00,54.22,68.56,99.37,482.16,379.81,286.50,316.58,1.81,1.53,1.61
210623-09:48:20,34.70,41.67,40.07,94.59,2.00,75.70,830.43,814.58,445.36,1.39,0.33,0.01
210623-09:48:20,37.04,32.10,84.30,72.99,75.76,616.33,752.29,202.86,297.27,0.34,1.96,1.78
210623-09:48:21,66.99,93.82,0.30,17.28,14.50,803.87,983.95,750.46,700.93,1.68,1.90,1.43
210623-09:48:21,56.56,8.24,17.16,21.68,12.91,2.03,258.15,3.05,894.56,0.03,0.73,0.11
210623-09:48:22,11.07,30.66,86.25,69.69,30.36,885.64,783.97,690.89,376.64,1.12,0.28,0.58
210623-09:48:22,17.36,63.73,8.19,52.03,74.19,919.30,885.75,481.90,968.95,1.70,1.41,1.01
210623-09:48:23,2.47,63.40,89.00,34.95,12.98,154.37,682.23,707.33,999.45,0.15,1.93,1.70
